Survey,Q1,Q2,Hours,Grade,Credits
1819,5,5,4.5,3.3,3
1819,5,5,6.5,NA,3
1819,3,4,4.5,3.3,3
1819,5,5,6.5,3.65,3
1819,4,5,4.5,3.65,3
1819,5,5,2.5,3.3,3
1819,3,4,4.5,3.65,3
1819,5,5,4.5,3.65,3
1819,5,5,6.5,3.3,3
1819,4,4,4.5,2,3
1819,4,4,4.5,3.95,3
1819,2,3,4.5,1.65,3
1819,4,4,4.5,3.65,3
1819,5,5,6.5,3.3,3
1819,4,4,4.5,3.95,3
1819,5,5,NA,NA,3
1819,5,4,6.5,3.95,3
1819,5,4,4.5,3,3
1819,5,5,4.5,3.65,3
1819,5,5,NA,3.65,3
1819,5,5,6.5,3.95,3
1819,5,5,6.5,3.95,3
1819,4,4,4.5,3.65,3
1819,5,4,4.5,3.95,3
1819,4,5,4.5,3.65,3
1819,5,5,4.5,3,3
1819,5,5,4.5,3.65,3
1819,4,4,8.5,3.65,3
1819,3,4,4.5,3.65,3
1819,3,3,4.5,2.3,3
1819,5,5,4.5,3.3,3
1819,5,5,6.5,3.65,3
1819,4,4,4.5,3.65,3
1819,5,5,4.5,3.95,3
1819,4,4,4.5,3.65,3
1820,5,5,2.5,3.95,3
1820,3,3,4.5,3.95,3
1820,5,5,4.5,3.3,3
1820,5,5,6.5,3,3
1820,4,3,4.5,3.65,3
1820,4,4,4.5,3.65,3
1820,4,4,2.5,3.3,3
1820,5,5,4.5,3.65,3
1820,5,5,2.5,3.3,3
1820,4,4,6.5,3.65,3
1820,4,3,4.5,3.65,3
1820,4,4,4.5,3.3,3
1820,4,4,4.5,3.3,3
1820,4,4,2.5,3.65,3
1820,4,4,4.5,3.65,3
1820,2,2,4.5,3.3,3
1820,3,4,6.5,3,3
1820,5,5,6.5,3.95,3
1820,5,4,4.5,3.65,3
1820,4,4,4.5,3.65,3
1820,5,4,4.5,3.65,3
1821,4,4,4.5,3.95,3
1821,3,3,4.5,3.65,3
1821,5,5,6.5,3.95,3
1821,5,5,4.5,3.65,3
1821,4,4,4.5,3.65,3
1821,4,4,8.5,3.65,3
1821,2,3,4.5,3.65,3
1821,5,5,8.5,3.65,3
1821,5,5,8.5,3.3,3
1821,5,4,2.5,3.65,3
1821,5,5,4.5,3.65,3
1821,3,3,4.5,3.65,3
1821,3,3,8.5,3.3,3
1821,4,4,4.5,3.3,3
1821,5,5,4.5,3.65,3
1821,3,3,4.5,3.65,3
1821,5,4,4.5,3.3,3
1821,3,3,2.5,3.65,3
1821,3,3,2.5,3.3,3
1821,4,4,2.5,3.65,3
1823,3,3,8.5,3,3
1823,3,3,6.5,3.65,3
1823,3,4,4.5,3,3
1823,3,3,4.5,3.3,3
1823,3,3,6.5,2.65,3
1823,5,5,8.5,3.65,3
1823,4,3,6.5,3,3
1824,4,4,6.5,3.95,3
1824,3,3,6.5,2.65,3
1824,2,3,4.5,2.65,3
1824,3,2,4.5,3,3
1824,4,4,6.5,3.65,3
1824,4,4,6.5,3.95,3
1824,2,2,4.5,3,3
1824,3,3,6.5,3.3,3
1824,5,5,6.5,2.3,3
1824,2,2,4.5,3,3
1824,3,3,4.5,3.65,3
1824,4,4,4.5,3.95,3
1824,3,2,4.5,2.65,3
1824,3,3,2.5,3.65,3
1824,4,4,6.5,3,3
1827,3,3,4.5,3.3,3
1827,4,4,6.5,3.65,3
1827,3,3,4.5,3.65,3
1827,3,2,4.5,3.95,3
1827,3,4,4.5,3.65,3
1827,3,3,6.5,3.65,3
1827,2,3,4.5,3.65,3
1827,4,4,6.5,3.3,3
1827,4,4,2.5,3.95,3
1827,4,4,6.5,3.65,3
1827,3,3,4.5,3.65,3
1827,4,4,4.5,3,3
1827,4,3,4.5,3.3,3
1827,3,3,4.5,3.3,3
1827,3,3,2.5,3.65,3
1827,3,3,6.5,3.65,3
1827,5,5,6.5,3.65,3
1827,2,2,4.5,3,3
1828,NA,NA,4.5,3.65,3
1828,4,3,4.5,3.65,3
1828,4,5,4.5,3,3
1828,4,5,6.5,3,3
1828,4,4,2.5,3.65,3
1828,3,3,4.5,3.3,3
1828,2,4,6.5,3.65,3
1828,2,3,4.5,3.65,3
1828,3,2,2.5,3.65,3
1828,5,5,8.5,2.3,3
1828,4,4,1,3.95,3
1828,4,4,6.5,3.65,3
1828,4,4,6.5,3.95,3
1828,4,4,4.5,3.65,3
1828,3,2,6.5,3,3
1828,5,5,6.5,3.65,3
1828,4,3,4.5,3.65,3
1828,3,3,6.5,3.3,3
1828,4,4,6.5,3.3,3
1828,5,5,4.5,3.95,3
1828,4,4,4.5,3.65,3
1828,3,3,1,3.65,3
1828,4,4,6.5,3.65,3
1828,4,4,4.5,3.65,3
1829,3,4,2.5,2.3,3
1829,3,4,4.5,3,3
1829,3,3,4.5,3,3
1829,5,4,4.5,3.65,3
1829,4,5,6.5,3.65,3
1829,3,3,4.5,3.65,3
1829,5,4,4.5,3.95,3
1829,4,3,2.5,3,3
1829,4,4,4.5,3.65,3
1829,3,2,6.5,3.65,3
1829,5,5,6.5,3.3,3
1829,3,3,4.5,3.65,3
1829,3,3,4.5,3.95,3
1829,4,4,4.5,3.65,3
1829,3,3,6.5,3.3,3
1829,4,4,6.5,3.3,3
1829,3,3,2.5,3.3,3
1829,4,4,4.5,3.95,3
1829,3,3,4.5,3.95,3
1829,2,3,4.5,3.3,3
1829,3,3,4.5,3.3,3
1829,3,3,6.5,3.65,3
1829,3,3,4.5,3.95,3
1830,4,5,6.5,3,3
1830,2,2,8.5,3.65,3
1830,2,2,4.5,3.3,3
1830,4,4,6.5,3,3
1830,3,4,12.5,3.3,3
1830,4,3,4.5,3,3
1830,2,3,6.5,3.3,3
1830,3,3,4.5,3,3
1830,2,2,8.5,3,3
1830,3,3,4.5,2.65,3
1830,4,4,6.5,3.65,3
1830,5,4,NA,3.3,3
1830,2,2,4.5,2.3,3
1830,3,3,6.5,3,3
1830,2,3,6.5,3.3,3
1830,3,3,6.5,3.3,3
1830,3,3,6.5,2.65,3
1830,2,2,2.5,3.65,3
1830,4,3,4.5,2.3,3
1830,3,2,4.5,1.65,3
1830,3,3,2.5,2.65,3
1830,3,3,8.5,3,3
1830,4,3,8.5,3.65,3
1830,3,2,8.5,3.3,3
1831,4,4,6.5,3.65,3
1831,4,5,4.5,3.3,3
1831,4,4,6.5,3.65,3
1831,5,4,6.5,3.65,3
1831,4,4,6.5,3.65,3
1831,4,4,10.5,3.3,3
1831,5,4,8.5,3,3
1831,3,3,4.5,3.65,3
1831,4,4,4.5,3.3,3
1831,4,4,8.5,3.3,3
1831,5,5,6.5,3.3,3
1831,4,4,4.5,3.95,3
1831,2,3,12.5,3.65,3
1831,3,3,NA,NA,3
1831,5,5,4.5,3.95,3
1831,3,3,4.5,3.3,3
1831,4,4,4.5,2,3
1831,4,4,8.5,3,3
1831,4,5,8.5,3.95,3
1831,5,5,4.5,3.65,3
1832,4,4,4.5,3,3
1832,4,4,4.5,3.3,3
1832,3,2,6.5,3,3
1832,5,4,4.5,3.65,3
1832,3,2,4.5,3.95,3
1832,4,4,10.5,2.65,3
1832,4,4,6.5,3.65,3
1832,4,4,4.5,2.65,3
1832,3,3,6.5,3.95,3
1832,3,2,4.5,3.65,3
1832,4,4,4.5,3.65,3
1832,4,4,4.5,3.65,3
1832,4,4,4.5,3.65,3
1832,3,2,4.5,3.95,3
1832,4,2,6.5,3.65,3
1832,4,3,14.5,3,3
1832,4,4,4.5,3.65,3
1832,4,3,4.5,3.95,3
1832,3,3,12.5,3.95,3
1833,3,4,2.5,3.65,3
1833,4,2,4.5,3.3,3
1833,2,2,4.5,2,3
1833,3,3,4.5,3,3
1833,3,3,4.5,3.3,3
1833,4,3,4.5,3.65,3
1833,3,3,4.5,2.65,3
1833,4,5,4.5,3.3,3
1833,3,3,4.5,3,3
1833,3,3,2.5,3.3,3
1833,4,4,4.5,2.65,3
1833,3,3,4.5,3.65,3
1833,3,3,4.5,3.65,3
1833,3,2,4.5,3,3
1833,3,3,6.5,2.65,3
1834,5,5,4.5,3.95,3
1834,4,3,2.5,3,3
1834,5,4,4.5,3,3
1834,4,3,2.5,3.65,3
1834,3,3,1,3.65,3
1834,5,4,2.5,3.65,3
1834,5,4,2.5,3.95,3
1834,5,3,2.5,3.65,3
1834,4,3,6.5,3.95,3
1834,5,5,2.5,3.65,3
1834,3,3,1,3.3,3
1834,4,4,2.5,3,3
1834,5,5,4.5,3.95,3
1834,4,4,4.5,3.65,3
1834,3,3,6.5,3.3,3
1834,4,5,4.5,3.65,3
1834,5,5,6.5,3.95,3
1835,4,3,2.5,3.65,3
1835,5,5,6.5,3.65,3
1835,4,4,1,3.65,3
1835,3,2,2.5,3.65,3
1835,5,5,4.5,3.3,3
1835,5,4,6.5,3.3,3
1835,3,2,4.5,3.95,3
1835,4,4,4.5,3.95,3
1835,5,5,12.5,3.95,3
1835,4,4,4.5,3.65,3
1835,5,4,6.5,3.65,3
1835,4,4,4.5,3.3,3
1835,1,1,4.5,3.95,3
1835,4,3,4.5,3.3,3
1835,2,2,2.5,3.95,3
1835,4,3,2.5,3.95,3
1835,5,5,8.5,2.65,3
1835,5,4,4.5,3.65,3
1836,2,3,6.5,3.3,3
1836,3,3,6.5,3.3,3
1836,4,3,6.5,3,3
1836,4,4,8.5,3.3,3
1836,4,3,6.5,3,3
1836,4,4,6.5,3,3
1836,3,2,4.5,3,3
1836,3,2,6.5,3.65,3
1836,3,3,4.5,3,3
1836,3,3,4.5,3,3
1836,5,5,2.5,3.3,3
1836,4,4,6.5,3,3
1836,3,4,6.5,3.65,3
1836,4,3,2.5,1.65,3
1836,3,2,4.5,3.65,3
1837,5,4,4.5,3.65,3
1837,3,3,4.5,3.3,3
1837,3,2,6.5,3.3,3
1837,5,4,4.5,3.3,3
1837,4,4,4.5,3.65,3
1837,5,4,4.5,3.65,3
1837,4,3,4.5,3.65,3
1837,4,3,4.5,3.65,3
1837,4,4,2.5,3.3,3
1837,5,4,4.5,3.95,3
1837,4,3,4.5,3.65,3
1837,3,3,4.5,3.3,3
1837,5,5,4.5,3.95,3
1838,2,4,NA,NA,3
1838,5,5,8.5,3.95,3
1838,3,3,4.5,3.65,3
1838,5,4,2.5,3.95,3
1838,4,4,4.5,3.3,3
1838,3,4,1,3.65,3
1838,3,4,6.5,3.65,3
1838,4,4,4.5,3.3,3
1838,3,3,6.5,3.95,3
1838,3,2,4.5,3.65,3
1838,4,4,6.5,3.65,3
1838,5,5,4.5,3.95,3
1838,2,1,4.5,3.65,3
1838,4,3,4.5,3.65,3
1838,4,4,2.5,3.95,3
1838,3,4,4.5,3.95,3
1838,4,4,6.5,2.3,3
1839,4,4,6.5,3.3,3
1839,2,3,2.5,2.65,3
1839,3,3,1,3.3,3
1839,4,4,4.5,3.3,3
1839,4,4,6.5,3.3,3
1839,3,5,4.5,3.3,3
1839,4,3,4.5,3,3
1839,5,3,2.5,3.3,3
1839,4,4,4.5,3,3
1839,3,2,4.5,3.65,3
1839,2,3,8.5,3.3,3
1839,4,4,4.5,3,3
1839,3,3,2.5,3,3
1839,3,3,4.5,3,3
1839,4,4,4.5,3.65,3
1843,4,3,10.5,3.65,3
1843,5,5,16.5,3.65,3
1843,2,3,20.5,3.65,3
1843,3,3,14.5,3.65,3
1843,4,4,8.5,3.65,3
1843,5,5,18.5,3.95,3
1843,4,3,10.5,3,3
1844,4,3,8.5,3.65,3
1844,5,4,6.5,3.65,3
1844,4,4,8.5,3.65,3
1844,3,3,2.5,3.3,3
1844,4,3,18.5,3.65,3
1844,5,5,12.5,NA,3
1845,4,4,16.5,3.65,3
1845,5,5,14.5,3.95,3
1846,5,4,22.5,3.95,3
1846,5,4,4.5,3.3,3
1846,5,4,2.5,3.95,3
1846,5,5,6.5,3.95,3
1847,5,5,22.5,3.95,3
1847,5,5,22.5,3.95,3
1847,5,5,22.5,3.65,3
1847,4,4,22.5,3.95,3
1847,5,5,22.5,3.95,3
1847,5,4,22.5,NA,3
1847,5,5,22.5,NA,3
1848,3,4,12.5,3.65,3
1848,3,3,6.5,3.65,3
1848,5,5,6.5,NA,3
1848,5,5,12.5,NA,3
1848,4,4,20.5,3.95,3
1849,5,5,16.5,3.95,3
1849,5,5,22.5,3.65,3
1849,5,5,22.5,3.65,3
1849,5,5,22.5,3.65,3
1849,5,5,12.5,3.65,3
1849,5,4,16.5,3.65,3
1849,5,5,22.5,3,3
1849,5,4,22.5,3.95,3
1849,5,4,22.5,3.65,3
1849,5,5,22.5,3.65,3
1850,3,3,6.5,3.65,3
1850,5,5,6.5,3.65,3
1850,5,5,6.5,NA,3
1850,5,5,14.5,3.65,3
1850,5,3,4.5,3.95,3
1850,4,4,4.5,3,3
1852,3,4,6.5,2,3
1852,4,3,6.5,3.95,3
1852,3,3,8.5,3,3
1852,4,4,6.5,3.65,3
1852,4,4,6.5,3.3,3
1852,5,5,8.5,3.65,3
1852,4,4,6.5,3.65,3
1852,4,4,6.5,3.3,3
1852,4,4,4.5,3.65,3
1852,3,3,6.5,3.65,3
1852,4,4,6.5,3.65,3
1852,5,5,6.5,3.65,3
1853,5,4,6.5,3.65,3
1853,4,4,6.5,3.95,3
1853,3,3,6.5,3.65,3
1853,5,5,6.5,3.65,3
1853,4,4,NA,3.65,3
1853,5,4,6.5,3.65,3
1853,3,3,6.5,3.95,3
1853,4,4,6.5,3.95,3
1853,5,5,12.5,3.65,3
1853,2,2,6.5,3.65,3
1853,4,3,6.5,3,3
1853,5,5,6.5,3.65,3
1853,4,4,10.5,3.65,3
1853,5,4,6.5,3.95,3
1853,4,4,6.5,3.3,3
1853,5,5,8.5,3.95,3
1854,5,5,8.5,3.3,3
1854,5,5,8.5,3.3,3
1854,5,5,4.5,3.95,3
1854,4,5,8.5,3.65,3
1854,4,5,4.5,3.65,3
1854,3,3,6.5,3,3
1854,4,3,4.5,3,3
1854,5,4,12.5,3.95,3
1854,4,3,2.5,3.65,3
1854,4,4,6.5,3.65,3
1854,5,5,6.5,3.3,3
1854,5,5,8.5,3.95,3
1854,5,5,6.5,3.95,3
1854,4,5,4.5,3.3,3
1854,5,5,10.5,3.95,3
1854,5,4,6.5,3.65,3
1854,5,4,6.5,3.95,3
1854,4,4,8.5,3.65,3
1855,4,3,6.5,3.95,3
1855,4,4,10.5,3.3,3
1855,5,5,6.5,3.65,3
1855,2,2,8.5,2.3,3
1855,3,3,10.5,3.65,3
1855,4,4,6.5,3.95,3
1855,4,3,8.5,3.65,3
1855,4,4,8.5,3.3,3
1855,5,5,4.5,3.65,3
1855,3,3,4.5,3.65,3
1855,3,4,4.5,3.3,3
1855,4,4,6.5,3.65,3
1856,4,5,10.5,3.95,3
1856,4,4,6.5,3.3,3
1856,4,3,4.5,3.65,3
1856,2,1,10.5,3.65,3
1856,4,4,10.5,3.65,3
1856,3,3,6.5,3.95,3
1856,4,4,6.5,3.65,3
1856,3,3,8.5,3.95,3
1856,4,4,10.5,3.65,3
1856,3,3,8.5,3.3,3
1856,3,4,4.5,2.3,3
1856,4,4,6.5,3.65,3
1856,4,4,6.5,3.65,3
1856,4,3,8.5,3.65,3
1856,3,3,10.5,3.65,3
1857,3,3,6.5,3.95,3
1857,2,2,2.5,3.3,3
1857,4,4,6.5,3.65,3
1857,3,4,6.5,3.3,3
1857,3,4,4.5,3.65,3
1857,2,3,2.5,2.65,3
1857,3,2,8.5,2.65,3
1857,1,2,8.5,NA,3
1857,3,4,6.5,3.65,3
1857,4,4,6.5,3.95,3
1857,4,5,6.5,3.95,3
1857,2,3,4.5,3.3,3
1857,4,4,6.5,3.65,3
1857,5,5,8.5,3.65,3
1857,2,4,6.5,3.65,3
1857,3,4,10.5,3.95,3
1857,2,4,6.5,3,3
1857,3,3,4.5,3.3,3
1860,1,1,1,3.3,3
1860,1,1,4.5,2.65,3
1860,2,1,2.5,3.65,3
1860,2,2,4.5,3.65,3
1860,0,1,4.5,3.65,3
1860,4,5,2.5,3.95,3
1860,3,3,2.5,3.3,3
1860,2,1,4.5,3.65,3
1860,1,2,1,3.95,3
1860,1,0,6.5,3.3,3
1860,2,2,4.5,3.65,3
1860,4,4,10.5,2.65,3
1860,4,4,4.5,3,3
1860,2,2,2.5,3.95,3
1860,2,3,4.5,2.65,3
1860,2,3,4.5,3.65,3
1860,2,5,4.5,2,3
1860,2,2,4.5,2.3,3
1861,4,4,6.5,3.3,3
1861,3,3,8.5,3.65,3
1861,5,5,6.5,3.65,3
1861,5,5,6.5,3.65,3
1861,4,3,4.5,3.65,3
1861,4,5,6.5,3.95,3
1861,5,5,8.5,3.65,3
1861,4,4,6.5,3.65,3
1861,5,5,10.5,2.65,3
1861,4,4,6.5,3.3,3
1861,5,5,8.5,2.65,3
1861,5,5,6.5,3.65,3
1861,3,4,8.5,3.65,3
1861,3,3,12.5,3.3,3
1861,4,4,6.5,2.3,3
1861,NA,NA,6.5,3.65,3
1861,4,3,4.5,3.95,3
1861,4,4,4.5,3.65,3
1861,5,4,2.5,3.65,3
1862,5,5,6.5,3.65,3
1862,5,5,4.5,3.65,3
1862,5,5,4.5,3.95,3
1862,5,4,4.5,3.95,3
1862,3,4,4.5,3.65,3
1862,5,5,4.5,3.95,3
1862,4,4,6.5,3.3,3
1862,5,5,4.5,3,3
1862,4,4,4.5,3.65,3
1862,4,3,8.5,3,3
1862,4,4,10.5,3.65,3
1862,4,4,6.5,2.65,3
1862,3,2,4.5,3.65,3
1862,4,4,4.5,3.95,3
1862,4,4,6.5,3,3
1862,5,5,4.5,3.65,3
1862,5,5,6.5,3.3,3
1865,3,3,8.5,3.3,3
1865,3,3,6.5,3.95,3
1865,3,4,6.5,3.65,3
1865,3,3,6.5,2.65,3
1865,3,3,4.5,3.65,3
1865,3,4,6.5,3.3,3
1865,2,2,6.5,3.3,3
1865,2,3,10.5,2.3,3
1865,3,3,6.5,3.65,3
1865,3,3,10.5,3.65,3
1865,3,2,4.5,3,3
1865,2,2,16.5,3.65,3
1866,5,5,6.5,3.3,3
1866,5,5,6.5,3.65,3
1866,5,5,6.5,3.95,3
1866,4,4,8.5,3,3
1866,4,3,8.5,3.3,3
1866,5,4,10.5,3.65,3
1866,5,5,6.5,3.3,3
1866,4,4,6.5,3.65,3
1866,5,5,6.5,3.3,3
1866,5,5,6.5,3.3,3
1867,5,4,6.5,3.65,3
1867,4,4,6.5,3.65,3
1867,4,4,6.5,3.65,3
1867,4,3,4.5,3,3
1867,3,3,8.5,3.3,3
1867,3,4,6.5,3.65,3
1867,5,4,4.5,3.65,3
1867,4,3,6.5,3.3,3
1867,5,5,4.5,3.65,3
1867,4,3,6.5,3.65,3
1867,4,4,4.5,3.95,3
1867,3,4,8.5,3.65,3
1867,3,3,4.5,3,3
1867,3,3,6.5,3.3,3
1867,3,3,6.5,2.65,3
1867,5,5,8.5,3.65,3
1867,4,4,4.5,3.65,3
1867,4,4,6.5,3.3,3
1867,4,3,4.5,3.95,3
1867,3,4,4.5,3.65,3
1867,3,3,4.5,3.3,3
1867,4,4,4.5,3.65,3
1868,3,3,14.5,3.3,3
1868,4,4,10.5,3.3,3
1868,3,3,16.5,3.65,3
1868,4,3,18.5,3.65,3
1868,4,4,12.5,3.95,3
1868,4,3,14.5,3.65,3
1868,4,4,12.5,3.65,3
1868,4,4,14.5,3,3
1868,4,4,18.5,3.65,3
1868,5,4,16.5,3.65,3
1868,4,3,20.5,3.65,3
1868,1,1,20.5,3.95,3
1868,4,4,18.5,3.95,3
1868,4,4,4.5,3.3,3
1868,3,3,NA,3.3,3
1868,4,4,16.5,3.65,3
1868,4,4,20.5,3.65,3
1868,4,4,12.5,3.65,3
1868,4,4,8.5,3.65,3
1868,4,4,16.5,3.95,3
1868,4,4,16.5,3.95,3
1868,5,5,14.5,3.95,3
1868,3,3,6.5,3.3,3
1868,4,3,20.5,3.95,3
1868,3,3,10.5,2.65,3
1868,3,3,22.5,3.65,3
1869,5,5,20.5,3.95,3
1869,2,1,14.5,3.3,3
1869,5,5,18.5,3.3,3
1869,5,5,20.5,3,3
1869,3,4,12.5,3.65,3
1869,4,4,14.5,3.65,3
1869,3,3,18.5,3.95,3
1869,4,4,16.5,3.3,3
1869,4,4,18.5,3.65,3
1869,5,5,22.5,3.95,3
1869,4,4,12.5,3.65,3
1869,5,5,22.5,3,3
1869,4,4,22.5,3.95,3
1869,4,3,2.5,3.65,3
1869,4,4,16.5,3.95,3
1869,4,5,12.5,3.65,3
1869,5,5,4.5,3.65,3
1869,3,3,18.5,3.65,3
1869,4,4,22.5,3.3,3
1869,2,2,22.5,3.3,3
1869,3,5,22.5,3,3
1869,4,4,14.5,3,3
1869,5,4,12.5,3.65,3
1869,4,4,6.5,3.3,3
1869,5,4,20.5,3.65,3
1870,5,5,14.5,2.65,3
1870,4,4,16.5,2.65,3
1870,4,5,16.5,3,3
1870,5,5,NA,3.3,3
1870,4,4,20.5,3,3
1870,5,5,16.5,3.3,3
1870,5,5,18.5,3.65,3
1870,5,5,14.5,3.65,3
1870,5,5,18.5,3.65,3
1870,5,5,NA,3.95,3
1870,4,4,18.5,2.65,3
1870,5,5,14.5,3.3,3
1870,5,5,16.5,3,3
1870,2,3,14.5,2,3
1870,4,5,16.5,3.65,3
1870,5,5,14.5,3.65,3
1871,5,3,18.5,3.65,3
1871,5,4,NA,3.65,3
1871,4,4,18.5,3.65,3
1871,4,4,18.5,3.3,3
1871,5,4,22.5,3.3,3
1871,5,5,22.5,3.3,3
1871,5,4,18.5,3.95,3
1871,4,3,18.5,3.3,3
1871,5,5,22.5,3.65,3
1871,5,5,18.5,3.95,3
1871,4,4,16.5,3.65,3
1871,5,5,18.5,3.65,3
1871,4,4,20.5,3.3,3
1871,5,5,16.5,3,3
1871,5,5,16.5,3.3,3
1871,5,5,16.5,3.3,3
1871,5,5,22.5,3.65,3
1871,5,5,22.5,3.65,3
1871,4,4,18.5,3.65,3
1872,5,5,20.5,3.65,3
1872,5,4,14.5,2.65,3
1872,5,4,20.5,3.65,3
1872,4,5,18.5,3.65,3
1872,3,5,22.5,3.65,3
1872,5,5,18.5,3.3,3
1872,4,4,20.5,3.95,3
1872,4,4,18.5,3.95,3
1872,4,5,20.5,3.3,3
1872,5,5,NA,3.3,3
1872,4,5,12.5,3.3,3
1872,3,3,16.5,3.3,3
1872,5,5,16.5,3.65,3
1872,5,5,20.5,3.95,3
1872,5,4,18.5,3.65,3
1872,5,5,20.5,3.95,3
1872,5,5,20.5,3.95,3
1872,3,3,20.5,3.95,3
1872,3,3,14.5,3.65,3
1872,3,3,16.5,3,3
1874,2,2,2.5,3,3
1874,2,3,4.5,3,3
1874,2,3,6.5,3.3,3
1874,4,4,4.5,3.65,3
1874,4,4,4.5,3.65,3
1874,5,4,12.5,3.3,3
1874,2,2,4.5,3.3,3
1874,2,3,4.5,3.95,3
1874,5,5,6.5,3.65,3
1874,2,3,4.5,3,3
1874,3,3,8.5,2.3,3
1874,3,NA,4.5,3.65,3
1874,3,3,8.5,3,3
1874,3,4,4.5,3,3
1874,4,4,6.5,3.3,3
1874,3,3,4.5,3,3
1874,3,4,6.5,3,3
1874,4,4,NA,3.95,3
1874,3,3,6.5,3.3,3
1874,4,4,4.5,3.65,3
1874,3,3,6.5,3,3
1874,2,2,6.5,3.3,3
1874,3,3,6.5,3.65,3
1874,4,4,6.5,3,3
1874,4,4,4.5,3,3
1874,3,3,2.5,3,3
1875,4,4,4.5,3.65,3
1875,3,3,4.5,3.65,3
1875,4,4,4.5,3.65,3
1875,4,4,4.5,3,3
1875,3,4,6.5,3.65,3
1875,2,2,4.5,3.65,3
1875,4,3,6.5,3.65,3
1875,2,2,4.5,3.65,3
1875,3,4,6.5,3.65,3
1875,5,5,6.5,3.3,3
1875,3,3,4.5,3.95,3
1875,4,4,4.5,3.65,3
1875,2,3,6.5,3.95,3
1875,4,3,6.5,3.95,3
1875,1,1,4.5,3.95,3
1875,4,4,6.5,3.95,3
1875,3,3,4.5,3.65,3
1875,3,3,8.5,3.65,3
1875,5,5,6.5,3.95,3
1875,4,4,10.5,3,3
1875,3,3,4.5,3.65,3
1875,3,NA,4.5,3.95,3
1875,3,3,6.5,3.65,3
1875,4,4,6.5,3.3,3
1875,3,4,4.5,3.3,3
1875,5,4,4.5,3.3,3
1875,3,2,4.5,3.65,3
1875,3,3,4.5,3.3,3
1875,2,2,2.5,3.65,3
1880,4,4,4.5,3.65,3
1880,4,4,8.5,3.95,3
1880,4,4,1,3.3,3
1880,4,4,6.5,3.3,3
1880,2,2,4.5,3.3,3
1880,4,3,4.5,3.95,3
1880,3,3,4.5,3.65,3
1880,3,3,6.5,3.3,3
1881,2,3,2.5,3.95,3
1881,4,2,4.5,3.95,3
1881,2,2,2.5,3.65,3
1881,1,1,1,3.95,3
1881,2,3,2.5,3.95,3
1881,3,3,4.5,3.95,3
1881,2,3,1,3.95,3
1881,4,4,2.5,13,3
1881,2,2,1,3.95,3
1881,2,2,1,13,3
1882,3,3,4.5,3.95,3
1882,3,3,4.5,3.95,3
1882,4,4,4.5,13,3
1882,4,4,2.5,3.95,3
1882,2,3,2.5,3.65,3
1882,3,3,2.5,3.95,3
1882,2,3,2.5,3.65,3
1882,3,4,4.5,3.65,3
1882,1,2,2.5,3.95,3
1882,4,3,4.5,3.95,3
1888,5,5,6.5,3.65,3
1888,4,5,4.5,3.95,3
1888,5,5,6.5,3.95,3
1888,4,4,8.5,3.95,3
1888,5,5,8.5,3.65,3
1888,5,5,6.5,NA,3
1888,5,5,4.5,3.65,3
1888,5,5,12.5,3.95,3
1888,5,5,8.5,3.65,3
1888,4,4,6.5,3.65,3
1889,5,4,6.5,3.95,3
1889,5,5,6.5,3,3
1889,5,5,8.5,3.3,3
1889,4,4,4.5,3.65,3
1889,5,5,12.5,3.65,3
1889,3,3,6.5,NA,3
1889,5,5,12.5,3.65,3
1889,5,5,6.5,3.95,3
1889,4,4,4.5,3.65,3
1889,5,5,6.5,3.3,3
1889,5,4,8.5,3.65,3
1889,5,5,8.5,3.95,3
1889,4,4,4.5,3.3,3
1889,4,4,6.5,3.65,3
1890,4,5,6.5,3.95,3
1890,4,4,6.5,3,3
1890,2,3,6.5,3.95,3
1890,4,4,6.5,3.65,3
1890,3,4,4.5,2.65,3
1890,5,5,4.5,3.95,3
1890,3,3,2.5,3.65,3
1890,3,3,4.5,3.65,3
1890,3,3,4.5,3.95,3
1890,4,4,6.5,3.65,3
1890,3,3,6.5,3.65,3
1890,3,3,4.5,3.95,3
1890,3,3,6.5,3.65,3
1890,4,4,4.5,3.3,3
1890,2,3,6.5,3.95,3
1890,3,4,6.5,3.65,3
1890,3,3,6.5,3.95,3
1890,2,3,8.5,3.95,3
1890,2,3,8.5,3.3,3
1891,4,4,6.5,3.65,3
1891,5,5,4.5,3.95,3
1891,3,3,2.5,3.95,3
1891,4,4,4.5,3.95,3
1891,3,3,4.5,3.95,3
1891,4,4,1,3.95,3
1891,4,4,2.5,3.65,3
1891,5,4,2.5,2.65,3
1891,4,4,6.5,3.65,3
1892,3,3,6.5,3.65,3
1892,5,5,6.5,3.65,3
1892,3,3,4.5,3.65,3
1892,3,3,4.5,3.65,3
1892,5,5,6.5,3.3,3
1892,3,4,6.5,3.65,3
1892,3,3,6.5,2.65,3
1892,4,4,6.5,3.95,3
1892,4,5,6.5,3.65,3
1892,4,5,6.5,3.65,3
1892,4,4,4.5,3.95,3
1892,4,4,2.5,3,3
1892,3,3,6.5,3.95,3
1892,3,4,6.5,2,3
1892,4,5,6.5,3.65,3
1893,3,2,2.5,3.95,3
1893,NA,3,2.5,3.95,3
1893,3,3,4.5,2.65,3
1893,4,3,4.5,3.65,3
1894,5,5,8.5,3.65,3
1894,5,5,4.5,3.65,3
1894,3,3,6.5,NA,3
1894,5,5,4.5,3.3,3
