"age","net","gun","sex","year","previous","nruns","id"
25,80.93,84.72,"M",2006,1,2,"r6962"
32,NA,63.83,"M",2007,0,2,"r6963"
33,NA,63.73,"M",2008,1,2,"r6963"
41,91.85,96.78,"M",2005,0,2,"r6964"
42,87.98,90.53,"M",2006,1,2,"r6964"
44,74.12,74.53,"M",2003,0,2,"r6965"
45,76.88,78.42,"M",2004,1,2,"r6965"
25,55.07,55.1,"M",2004,0,2,"r6966"
26,55.77,55.82,"M",2005,1,2,"r6966"
52,NA,89.33,"M",1999,0,4,"r6967"
54,90.53,93.8,"M",2001,1,4,"r6967"
56,96.27,97.65,"M",2003,2,4,"r6967"
57,96.08,98.48,"M",2004,3,4,"r6967"
46,NA,80.15,"M",1999,0,2,"r6968"
48,90.63,94.62,"M",2001,1,2,"r6968"
42,82.48,84.22,"M",2002,0,2,"r6969"
46,95.37,96.87,"M",2006,1,2,"r6969"
45,NA,89.52,"M",2007,0,2,"r6970"
46,NA,106.6,"M",2008,1,2,"r6970"
52,86.02,90.7,"M",2001,0,2,"r6971"
52,90.87,93.17,"M",2001,1,2,"r6971"
42,100.8,104.7,"M",2001,0,2,"r6972"
46,99.72,104.4,"M",2005,1,2,"r6972"
43,81.4,82.63,"M",2003,0,2,"r6973"
44,75.43,76.93,"M",2004,1,2,"r6973"
26,NA,105.2,"M",2007,0,2,"r6974"
27,NA,125,"M",2008,1,2,"r6974"
44,97.42,100.5,"M",2004,0,2,"r6975"
45,96.12,104,"M",2005,1,2,"r6975"
51,75.88,77.07,"M",2000,0,3,"r6976"
52,76.5,76.92,"M",2001,1,3,"r6976"
53,76.77,77.35,"M",2002,2,3,"r6976"
28,NA,64.17,"M",2007,0,2,"r6977"
29,NA,65.1,"M",2008,1,2,"r6977"
45,89.78,94.87,"M",2004,0,2,"r6978"
46,88.6,92.48,"M",2005,1,2,"r6978"
53,77.5,79.32,"M",2004,0,2,"r6979"
56,NA,80.98,"M",2007,1,2,"r6979"
48,92.43,96.27,"M",2001,0,3,"r6980"
49,96.77,100.1,"M",2002,1,3,"r6980"
50,99.17,100.7,"M",2003,2,3,"r6980"
58,73.42,74.22,"M",2000,0,3,"r6981"
59,78.58,81.47,"M",2001,1,3,"r6981"
61,73.87,74.28,"M",2003,2,3,"r6981"
52,NA,85.13,"M",1999,0,9,"r6982"
53,79.83,80.58,"M",2000,1,9,"r6982"
54,82.15,84.68,"M",2001,2,9,"r6982"
55,86.15,92,"M",2002,3,9,"r6982"
56,79.38,82.05,"M",2003,4,9,"r6982"
57,80.67,82.08,"M",2004,5,9,"r6982"
58,80.42,81.08,"M",2005,6,9,"r6982"
60,NA,81.45,"M",2007,7,9,"r6982"
61,NA,85.75,"M",2008,8,9,"r6982"
32,62.97,63.32,"M",2003,0,6,"r6983"
33,63.67,63.8,"M",2004,1,6,"r6983"
34,64.32,64.32,"M",2005,2,6,"r6983"
35,66.83,67.65,"M",2006,3,6,"r6983"
36,NA,62.98,"M",2007,4,6,"r6983"
37,NA,63.73,"M",2008,5,6,"r6983"
44,73.73,74.95,"M",2006,0,3,"r6984"
45,NA,70.02,"M",2007,1,3,"r6984"
46,NA,69.65,"M",2008,2,3,"r6984"
35,75.55,76.83,"M",2004,0,2,"r6985"
36,72.73,73.17,"M",2005,1,2,"r6985"
42,100.9,104.2,"M",2002,0,2,"r6986"
45,93,94.58,"M",2005,1,2,"r6986"
60,NA,84.92,"M",1999,0,9,"r6987"
61,83.68,84.42,"M",2000,1,9,"r6987"
62,83.72,84.62,"M",2001,2,9,"r6987"
63,88.47,94.58,"M",2002,3,9,"r6987"
64,88.45,90.88,"M",2003,4,9,"r6987"
65,86.77,88.22,"M",2004,5,9,"r6987"
66,92.25,92.25,"M",2005,6,9,"r6987"
67,93.22,95.9,"M",2006,7,9,"r6987"
69,NA,106.9,"M",2008,8,9,"r6987"
42,110,117.5,"M",2005,0,2,"r6988"
43,111.4,120.8,"M",2006,1,2,"r6988"
28,75.45,77.1,"M",2005,0,3,"r6989"
29,74.38,75.5,"M",2006,1,3,"r6989"
31,NA,72.75,"M",2008,2,3,"r6989"
60,77.55,77.75,"M",2000,0,5,"r6990"
63,77.83,77.83,"M",2003,1,5,"r6990"
64,78.98,79.2,"M",2004,2,5,"r6990"
65,84.43,84.6,"M",2005,3,5,"r6990"
67,NA,86.55,"M",2007,4,5,"r6990"
37,73.6,74.17,"M",2000,0,5,"r6991"
38,74.38,75.58,"M",2001,1,5,"r6991"
39,71.82,72.3,"M",2002,2,5,"r6991"
40,73.03,73.82,"M",2003,3,5,"r6991"
41,80.5,82.5,"M",2004,4,5,"r6991"
26,87.63,91.38,"F",2004,0,2,"r6992"
27,87.3,95.3,"F",2005,1,2,"r6992"
49,NA,108.5,"M",1999,0,6,"r6993"
50,114.2,119,"M",2000,1,6,"r6993"
53,110.9,117.8,"M",2003,2,6,"r6993"
54,96.77,100.3,"M",2004,3,6,"r6993"
57,NA,109,"M",2007,4,6,"r6993"
58,NA,105,"M",2008,5,6,"r6993"
30,67.87,69.5,"M",2003,0,5,"r6994"
31,63.33,63.57,"M",2004,1,5,"r6994"
32,65.08,65.28,"M",2005,2,5,"r6994"
33,63.13,63.3,"M",2006,3,5,"r6994"
34,NA,63.93,"M",2007,4,5,"r6994"
37,95.48,98.7,"M",2002,0,2,"r6995"
39,90.75,94.08,"M",2004,1,2,"r6995"
28,94.12,98.47,"M",2005,0,2,"r6996"
29,88.62,93.9,"M",2006,1,2,"r6996"
23,95.37,101.6,"M",2005,0,2,"r6997"
26,NA,91.63,"M",2008,1,2,"r6997"
30,90.5,92.52,"M",2002,0,2,"r6998"
36,NA,100.9,"M",2008,1,2,"r6998"
18,84.62,90.9,"M",2002,0,2,"r6999"
21,77.97,81.3,"M",2005,1,2,"r6999"
24,61.37,61.45,"M",2005,0,2,"r7000"
25,62.9,63.93,"M",2006,1,2,"r7000"
26,NA,65.78,"M",1999,0,2,"r7001"
27,72.22,76.42,"M",2000,1,2,"r7001"
32,78.18,79.47,"M",2003,0,2,"r7002"
33,78.75,79.77,"M",2004,1,2,"r7002"
24,86.07,87.72,"M",2001,0,2,"r7003"
26,84.02,84.82,"M",2003,1,2,"r7003"
30,81.43,84.53,"M",2006,0,2,"r7004"
31,NA,78.47,"M",2007,1,2,"r7004"
29,67.78,69.3,"M",2000,0,5,"r7005"
30,68.57,69.4,"M",2001,1,5,"r7005"
32,64.98,66.05,"M",2003,2,5,"r7005"
33,65.48,66.03,"M",2004,3,5,"r7005"
35,66.6,67.52,"M",2006,4,5,"r7005"
28,101.4,107.8,"M",2002,0,2,"r7006"
29,100.6,101.8,"M",2003,1,2,"r7006"
30,83.25,89.42,"M",2005,0,2,"r7007"
33,NA,85.23,"M",2008,1,2,"r7007"
27,NA,113.7,"M",2007,0,2,"r7008"
28,NA,85.52,"M",2008,1,2,"r7008"
28,68.2,68.3,"M",2001,0,2,"r7009"
29,63.03,63.18,"M",2002,1,2,"r7009"
32,97.92,101.8,"M",2005,0,2,"r7010"
34,NA,80.97,"M",2007,1,2,"r7010"
30,67.47,69.32,"M",2004,0,2,"r7011"
31,81.22,85.28,"M",2005,1,2,"r7011"
32,92.88,99.47,"M",2006,0,2,"r7012"
33,NA,94.55,"M",2007,1,2,"r7012"
30,104.8,109.9,"M",2004,0,2,"r7013"
34,NA,88.65,"M",2008,1,2,"r7013"
23,79.2,84.22,"M",2001,0,2,"r7014"
24,85.6,89.22,"M",2002,1,2,"r7014"
27,NA,80.15,"M",2007,0,2,"r7015"
28,NA,88,"M",2008,1,2,"r7015"
29,NA,83.57,"M",2007,0,2,"r7016"
30,NA,91.43,"M",2008,1,2,"r7016"
32,61.47,61.72,"M",2001,0,3,"r7017"
38,NA,63.73,"M",2007,1,3,"r7017"
39,NA,64.85,"M",2008,2,3,"r7017"
28,73.63,74.15,"M",2005,0,3,"r7018"
29,82.1,85.48,"M",2006,1,3,"r7018"
30,NA,76.77,"M",2007,2,3,"r7018"
29,107.7,112.2,"M",2005,0,2,"r7019"
31,NA,107.8,"M",2007,1,2,"r7019"
31,79.02,81.4,"F",2000,0,2,"r7020"
32,80.3,85.38,"F",2001,1,2,"r7020"
30,123.5,128.1,"M",2004,0,2,"r7021"
31,120.3,123.4,"M",2005,1,2,"r7021"
43,102.2,103.7,"F",2004,0,2,"r7022"
47,NA,108.8,"F",2008,1,2,"r7022"
28,96.35,105,"F",2006,0,3,"r7023"
29,NA,102.4,"F",2007,1,3,"r7023"
30,NA,105.4,"F",2008,2,3,"r7023"
27,96.3,100.4,"F",2001,0,3,"r7024"
29,103.6,109,"F",2003,1,3,"r7024"
30,108.2,115.6,"F",2004,2,3,"r7024"
28,97.55,103.1,"F",2002,0,3,"r7025"
29,92.95,98.05,"F",2003,1,3,"r7025"
31,88.3,92.18,"F",2005,2,3,"r7025"
32,82.65,88,"F",2002,0,2,"r7026"
33,80.05,83.73,"F",2003,1,2,"r7026"
27,109.2,112.5,"F",2005,0,3,"r7027"
29,NA,107.6,"F",2007,1,3,"r7027"
30,NA,98.05,"F",2008,2,3,"r7027"
54,NA,106.9,"F",2007,0,2,"r7028"
55,NA,102.7,"F",2008,1,2,"r7028"
46,89.8,90.85,"F",2000,0,4,"r7029"
50,98.35,102.7,"F",2004,1,4,"r7029"
53,NA,98.88,"F",2007,2,4,"r7029"
54,NA,102.5,"F",2008,3,4,"r7029"
31,103.8,108.5,"F",2002,0,2,"r7030"
33,112.1,118.4,"F",2004,1,2,"r7030"
23,NA,90.48,"F",1999,0,3,"r7031"
24,101,108.2,"F",2000,1,3,"r7031"
27,88.57,94.45,"F",2003,2,3,"r7031"
39,107.6,112,"F",2004,0,2,"r7032"
43,NA,93.1,"F",2008,1,2,"r7032"
48,95.27,100,"F",2002,0,2,"r7033"
54,NA,96.82,"F",2008,1,2,"r7033"
41,96,103.8,"F",2001,0,2,"r7034"
42,104.9,109.4,"F",2002,1,2,"r7034"
37,114,118.2,"F",2001,0,4,"r7035"
38,116.8,122.8,"F",2002,1,4,"r7035"
39,123.2,127.7,"F",2003,2,4,"r7035"
42,135.2,145.3,"F",2006,3,4,"r7035"
47,95.85,96.4,"F",2001,0,2,"r7036"
48,95.15,99.92,"F",2002,1,2,"r7036"
38,84.8,90.72,"M",2003,0,3,"r7037"
39,82.57,88.02,"M",2004,1,3,"r7037"
43,NA,95.07,"M",2008,2,3,"r7037"
29,105.1,113.9,"M",2006,0,2,"r7038"
30,NA,92.22,"M",2007,1,2,"r7038"
40,77.08,77.08,"M",2004,0,2,"r7039"
41,71,72.2,"M",2005,1,2,"r7039"
33,73.82,77.07,"M",2004,0,2,"r7040"
34,91.27,92.33,"M",2005,1,2,"r7040"
26,85.73,90.87,"M",2005,0,2,"r7041"
28,NA,82.3,"M",2007,1,2,"r7041"
40,101.4,104.8,"M",2005,0,2,"r7042"
41,93.92,97.1,"M",2006,1,2,"r7042"
34,85.57,85.57,"M",2005,0,2,"r7043"
36,NA,77.07,"M",2007,1,2,"r7043"
27,71.03,71.25,"M",2000,0,3,"r7044"
31,82.82,85.18,"M",2004,1,3,"r7044"
34,NA,72.7,"M",2007,2,3,"r7044"
26,NA,81.05,"M",1999,0,2,"r7045"
35,NA,93.27,"M",2008,1,2,"r7045"
40,123.5,127.7,"M",2001,0,4,"r7046"
44,125,131.8,"M",2005,1,4,"r7046"
46,NA,NA,"M",2007,2,4,"r7046"
47,NA,139,"M",2008,3,4,"r7046"
27,99.97,104.1,"M",2005,0,2,"r7047"
28,92.32,95.65,"M",2006,1,2,"r7047"
36,103.1,110.3,"F",2004,0,2,"r7048"
37,122.4,122.4,"F",2005,1,2,"r7048"
48,NA,75.23,"F",1999,0,2,"r7049"
50,75.97,76.03,"F",2001,1,2,"r7049"
43,90.92,96.32,"F",2001,0,2,"r7050"
44,88.03,91.17,"F",2002,1,2,"r7050"
36,94.78,99.77,"F",2003,0,5,"r7051"
37,98.2,105.3,"F",2004,1,5,"r7051"
38,104.4,109.3,"F",2005,2,5,"r7051"
39,93.73,99.48,"F",2006,3,5,"r7051"
40,NA,94.92,"F",2007,4,5,"r7051"
30,88.7,93.02,"F",2001,0,2,"r7052"
31,100.2,103,"F",2002,1,2,"r7052"
27,113.2,119.6,"F",2001,0,6,"r7053"
28,105.9,110.5,"F",2002,1,6,"r7053"
29,109.7,115.9,"F",2003,2,6,"r7053"
30,99.5,104.9,"F",2004,3,6,"r7053"
33,NA,91.33,"F",2007,4,6,"r7053"
34,NA,90.35,"F",2008,5,6,"r7053"
23,92.18,93.58,"F",2002,0,2,"r7054"
24,87.43,91.08,"F",2003,1,2,"r7054"
54,120.6,124.8,"F",2000,0,4,"r7055"
55,115.4,120.5,"F",2001,1,4,"r7055"
56,122.1,125.9,"F",2002,2,4,"r7055"
58,123,129.5,"F",2004,3,4,"r7055"
39,94.53,97.78,"F",2000,0,2,"r7056"
41,91.77,95.6,"F",2002,1,2,"r7056"
55,99.52,104.6,"F",2001,0,2,"r7057"
55,99.2,104.7,"F",2001,1,2,"r7057"
48,114.5,118.6,"F",2002,0,2,"r7058"
49,100.7,106.2,"F",2003,1,2,"r7058"
36,80.15,80.42,"F",2006,0,2,"r7059"
37,NA,80.42,"F",2007,1,2,"r7059"
33,102.4,108.3,"F",2003,0,2,"r7060"
34,88.17,90.23,"F",2004,1,2,"r7060"
55,NA,79.15,"F",1999,0,5,"r7061"
56,80.77,81,"F",2000,1,5,"r7061"
58,78.75,79.32,"F",2002,2,5,"r7061"
59,82.93,83.73,"F",2003,3,5,"r7061"
64,NA,86.4,"F",2008,4,5,"r7061"
25,109,113.6,"F",2002,0,2,"r7062"
26,102.4,108,"F",2003,1,2,"r7062"
54,NA,102.1,"F",1999,0,5,"r7063"
55,97.1,99.52,"F",2000,1,5,"r7063"
57,101.5,106.4,"F",2002,2,5,"r7063"
58,109.8,115.4,"F",2003,3,5,"r7063"
59,106.7,112.2,"F",2004,4,5,"r7063"
47,NA,118.5,"F",1999,0,2,"r7064"
48,103.5,106.8,"F",2000,1,2,"r7064"
31,NA,85.73,"F",1999,0,3,"r7065"
32,76.98,77.77,"F",2000,1,3,"r7065"
33,78.55,82.38,"F",2001,2,3,"r7065"
44,83.92,87.63,"F",2002,0,4,"r7066"
45,86.8,90.42,"F",2003,1,4,"r7066"
46,100.6,106.3,"F",2004,2,4,"r7066"
47,83.12,87.23,"F",2005,3,4,"r7066"
31,116.6,118,"F",2002,0,2,"r7067"
33,108.2,115.9,"F",2004,1,2,"r7067"
42,98.28,102.5,"F",2003,0,2,"r7068"
43,95.78,100.8,"F",2004,1,2,"r7068"
35,87.5,90.55,"F",2001,0,2,"r7069"
37,80.62,81.32,"F",2003,1,2,"r7069"
48,87.13,88.42,"F",2005,0,3,"r7070"
49,88.3,90.3,"F",2006,1,3,"r7070"
50,NA,86.07,"F",2007,2,3,"r7070"
47,78.48,79.13,"F",2000,0,7,"r7071"
48,80.2,80.67,"F",2001,1,7,"r7071"
49,81.07,81.53,"F",2002,2,7,"r7071"
50,82.53,83.03,"F",2003,3,7,"r7071"
53,92.43,93.62,"F",2006,4,7,"r7071"
54,NA,92.55,"F",2007,5,7,"r7071"
55,NA,98.33,"F",2008,6,7,"r7071"
49,100.7,106.8,"F",2002,0,2,"r7072"
50,92.53,98.97,"F",2003,1,2,"r7072"
49,NA,111.3,"F",2007,0,2,"r7073"
50,NA,87.55,"F",2008,1,2,"r7073"
30,91.55,95.55,"F",2003,0,4,"r7074"
31,70.77,71,"F",2004,1,4,"r7074"
32,83.52,85.35,"F",2005,2,4,"r7074"
34,NA,73.63,"F",2007,3,4,"r7074"
52,92.68,92.68,"F",2003,0,4,"r7075"
53,108,109.5,"F",2004,1,4,"r7075"
54,120.3,120.3,"F",2005,2,4,"r7075"
55,120.2,124.6,"F",2006,3,4,"r7075"
34,98.65,102.3,"F",2000,0,3,"r7076"
40,109,116.8,"F",2006,1,3,"r7076"
41,NA,96.02,"F",2007,2,3,"r7076"
30,93.12,94.7,"F",2001,0,4,"r7077"
31,90.92,92.23,"F",2002,1,4,"r7077"
32,89.42,91.85,"F",2003,2,4,"r7077"
34,82.82,84.25,"F",2005,3,4,"r7077"
38,NA,111.1,"F",1999,0,8,"r7078"
39,106.7,111.4,"F",2000,1,8,"r7078"
41,107,112.8,"F",2002,2,8,"r7078"
42,106.4,113.2,"F",2003,3,8,"r7078"
44,119.3,121.6,"F",2005,4,8,"r7078"
45,118.5,126.2,"F",2006,5,8,"r7078"
46,NA,108.3,"F",2007,6,8,"r7078"
47,NA,118.7,"F",2008,7,8,"r7078"
42,NA,94.98,"F",1999,0,5,"r7079"
43,84.78,86.5,"F",2000,1,5,"r7079"
44,87.28,90.33,"F",2001,2,5,"r7079"
45,85.1,86.22,"F",2002,3,5,"r7079"
46,89.17,90.28,"F",2003,4,5,"r7079"
26,99.77,107.3,"F",2005,0,2,"r7080"
28,NA,95.58,"F",2007,1,2,"r7080"
37,96.62,99.07,"F",2000,0,2,"r7081"
38,93.1,95.07,"F",2001,1,2,"r7081"
40,84.92,87.03,"F",2000,0,8,"r7082"
41,86.73,89.53,"F",2001,1,8,"r7082"
43,90.08,91.63,"F",2003,2,8,"r7082"
44,96.37,100.9,"F",2004,3,8,"r7082"
45,90.93,93.65,"F",2005,4,8,"r7082"
46,97.08,99.15,"F",2006,5,8,"r7082"
47,NA,93.62,"F",2007,6,8,"r7082"
48,NA,100,"F",2008,7,8,"r7082"
35,86.18,87.77,"F",2002,0,2,"r7083"
36,88.07,90.28,"F",2003,1,2,"r7083"
51,116.8,125,"F",2006,0,2,"r7084"
52,NA,NA,"F",2007,1,2,"r7084"
47,137.3,142.3,"F",2002,0,2,"r7085"
48,128.4,134.5,"F",2003,1,2,"r7085"
27,124.6,133.8,"F",2006,0,2,"r7086"
28,NA,125,"F",2007,1,2,"r7086"
47,88.03,92.55,"M",2002,0,2,"r7087"
49,78.92,80.07,"M",2004,1,2,"r7087"
44,NA,100.1,"F",1999,0,2,"r7088"
48,116,119.7,"F",2003,1,2,"r7088"
38,81.03,81.97,"F",2002,0,2,"r7089"
39,81.7,83.55,"F",2003,1,2,"r7089"
38,NA,97.38,"F",2007,0,2,"r7090"
39,NA,104.9,"F",2008,1,2,"r7090"
31,93.9,95.45,"F",2002,0,2,"r7091"
32,93.7,97.33,"F",2003,1,2,"r7091"
45,94.08,95.3,"F",2002,0,6,"r7092"
46,88.37,91.03,"F",2003,1,6,"r7092"
47,87.53,89.5,"F",2004,2,6,"r7092"
48,96.02,99.65,"F",2005,3,6,"r7092"
49,93.88,99,"F",2006,4,6,"r7092"
51,NA,83.65,"F",2008,5,6,"r7092"
36,97.7,99.92,"F",2000,0,2,"r7093"
40,96.92,101.8,"F",2004,1,2,"r7093"
32,NA,93.27,"F",2007,0,2,"r7094"
33,NA,98.38,"F",2008,1,2,"r7094"
52,NA,106.6,"F",1999,0,6,"r7095"
53,104.9,107.2,"F",2000,1,6,"r7095"
54,116.5,120.2,"F",2001,2,6,"r7095"
55,111,113.5,"F",2002,3,6,"r7095"
56,111.3,117.7,"F",2003,4,6,"r7095"
59,112,117.8,"F",2006,5,6,"r7095"
34,85.73,89.87,"F",2004,0,2,"r7096"
35,84.93,89.62,"F",2005,1,2,"r7096"
29,95.67,103.1,"F",2004,0,2,"r7097"
30,100.4,108.2,"F",2005,1,2,"r7097"
23,84.38,89.15,"F",2003,0,2,"r7098"
24,75.3,76.3,"F",2004,1,2,"r7098"
35,NA,111.1,"F",1999,0,2,"r7099"
37,104.5,107.8,"F",2001,1,2,"r7099"
23,NA,95.88,"F",2007,0,2,"r7100"
24,NA,87.57,"F",2008,1,2,"r7100"
33,NA,86.7,"F",1999,0,2,"r7101"
40,90.32,94.35,"F",2006,1,2,"r7101"
40,108.1,117.2,"F",2006,0,2,"r7102"
41,NA,104.6,"F",2007,1,2,"r7102"
28,98.28,104.4,"F",2005,0,2,"r7103"
29,101.4,107.9,"F",2006,1,2,"r7103"
35,NA,92.63,"F",2007,0,2,"r7104"
36,NA,93.98,"F",2008,1,2,"r7104"
26,98.95,103.7,"F",2000,0,2,"r7105"
27,104.3,108.9,"F",2001,1,2,"r7105"
24,NA,100.3,"F",2007,0,2,"r7106"
25,NA,90.82,"F",2008,1,2,"r7106"
31,92.63,98.42,"F",2003,0,2,"r7107"
32,97.22,102.2,"F",2004,1,2,"r7107"
29,NA,89.67,"F",2007,0,2,"r7108"
30,NA,94.6,"F",2008,1,2,"r7108"
35,81.95,82.25,"F",2006,0,2,"r7109"
36,NA,84.52,"F",2007,1,2,"r7109"
34,99.97,104.2,"F",2001,0,2,"r7110"
36,94.28,97.15,"F",2003,1,2,"r7110"
55,NA,84.63,"M",1999,0,7,"r7111"
56,84.78,85.7,"M",2000,1,7,"r7111"
57,82.17,82.78,"M",2001,2,7,"r7111"
58,85.82,86.75,"M",2002,3,7,"r7111"
59,84.67,86.4,"M",2003,4,7,"r7111"
60,88.32,90.97,"M",2004,5,7,"r7111"
63,NA,91.18,"M",2007,6,7,"r7111"
38,81.5,82.18,"M",2002,0,2,"r7112"
40,87.42,90.83,"M",2004,1,2,"r7112"
25,78.72,79.87,"F",2006,0,2,"r7113"
26,NA,76.7,"F",2007,1,2,"r7113"
35,71.43,71.97,"F",2000,0,2,"r7114"
36,71.73,72.18,"F",2001,1,2,"r7114"
26,90.18,96.12,"F",2005,0,2,"r7115"
28,NA,82.1,"F",2007,1,2,"r7115"
27,75.33,78.08,"F",2002,0,3,"r7116"
28,83.73,83.95,"F",2003,1,3,"r7116"
29,91.22,93.3,"F",2004,2,3,"r7116"
32,88.35,93.03,"F",2000,0,2,"r7117"
34,73.25,75.3,"F",2002,1,2,"r7117"
28,NA,89.18,"F",1999,0,2,"r7118"
29,91.33,95.9,"F",2000,1,2,"r7118"
32,91.42,91.42,"F",2003,0,2,"r7119"
33,90.82,96.25,"F",2004,1,2,"r7119"
23,113.2,119.6,"F",2001,0,2,"r7120"
24,110.5,115.1,"F",2002,1,2,"r7120"
36,91.32,91.32,"F",2003,0,2,"r7121"
38,91.65,98.52,"F",2005,1,2,"r7121"
45,110.6,118.3,"F",2005,0,2,"r7122"
47,NA,123.6,"F",2007,1,2,"r7122"
46,NA,122.8,"F",1999,0,2,"r7123"
47,117.8,121.2,"F",2000,1,2,"r7123"
30,NA,94.63,"F",1999,0,2,"r7124"
31,89.03,90.38,"F",2000,1,2,"r7124"
27,91.95,96.95,"F",2004,0,3,"r7125"
29,82.35,85.38,"F",2006,1,3,"r7125"
30,NA,87.25,"F",2007,2,3,"r7125"
24,92.85,98.55,"F",2003,0,2,"r7126"
24,104.6,110.4,"F",2003,1,2,"r7126"
53,NA,119.7,"F",1999,0,2,"r7127"
54,111.8,114.3,"F",2000,1,2,"r7127"
38,NA,86.52,"F",2007,0,2,"r7128"
39,NA,90.27,"F",2008,1,2,"r7128"
32,133.9,141.9,"F",2004,0,3,"r7129"
34,108.9,114.9,"F",2006,1,3,"r7129"
35,NA,117.3,"F",2007,2,3,"r7129"
44,NA,83.62,"F",1999,0,2,"r7130"
45,78.02,79.25,"F",2000,1,2,"r7130"
32,106.2,113,"F",2005,0,2,"r7131"
33,113,120.6,"F",2006,1,2,"r7131"
29,77.25,77.67,"F",2000,0,2,"r7132"
31,76.58,76.8,"F",2002,1,2,"r7132"
37,90.05,92,"F",2000,0,3,"r7133"
38,90.58,96.18,"F",2001,1,3,"r7133"
39,93.72,99.77,"F",2002,2,3,"r7133"
37,NA,115.2,"F",2007,0,2,"r7134"
38,NA,110.3,"F",2008,1,2,"r7134"
28,77.6,83.15,"F",2003,0,2,"r7135"
29,96.58,103,"F",2004,1,2,"r7135"
30,84.38,86.45,"F",2002,0,3,"r7136"
31,88,92.68,"F",2003,1,3,"r7136"
32,91.68,99.28,"F",2004,2,3,"r7136"
26,83.97,85.32,"F",2002,0,2,"r7137"
27,95.55,101.5,"F",2003,1,2,"r7137"
23,91.22,93.35,"F",2003,0,3,"r7138"
24,89.92,93.88,"F",2004,1,3,"r7138"
26,93.33,98.15,"F",2006,2,3,"r7138"
29,NA,87.62,"F",1999,0,2,"r7139"
31,103.4,106.8,"F",2001,1,2,"r7139"
37,88.32,88.32,"F",2002,0,2,"r7140"
38,79.25,80.27,"F",2003,1,2,"r7140"
34,NA,88.7,"F",1999,0,6,"r7141"
35,83.08,85.32,"F",2000,1,6,"r7141"
36,87.3,90.52,"F",2001,2,6,"r7141"
37,84.08,86.53,"F",2002,3,6,"r7141"
38,79.52,81.2,"F",2003,4,6,"r7141"
42,NA,91.1,"F",2007,5,6,"r7141"
43,95.9,99.28,"F",2000,0,2,"r7142"
44,86.85,88.63,"F",2001,1,2,"r7142"
32,90.93,92.45,"F",2000,0,3,"r7143"
39,NA,86.57,"F",2007,1,3,"r7143"
40,NA,90.73,"F",2008,2,3,"r7143"
45,NA,96.85,"F",2007,0,2,"r7144"
46,NA,95.62,"F",2008,1,2,"r7144"
38,94.4,102.3,"F",2004,0,2,"r7145"
39,93.87,97.65,"F",2005,1,2,"r7145"
30,88.33,94.42,"F",2003,0,3,"r7146"
31,91.57,93.73,"F",2004,1,3,"r7146"
33,91.05,97.23,"F",2006,2,3,"r7146"
37,90.2,92.58,"F",2001,0,5,"r7147"
38,100,101.4,"F",2002,1,5,"r7147"
39,100.3,101.6,"F",2003,2,5,"r7147"
43,NA,97.77,"F",2007,3,5,"r7147"
44,NA,106.8,"F",2008,4,5,"r7147"
36,69.13,69.52,"F",2000,0,2,"r7148"
37,67.65,68.33,"F",2001,1,2,"r7148"
37,130.2,134.2,"F",2001,0,4,"r7149"
38,111.9,117.8,"F",2002,1,4,"r7149"
39,108.4,113.6,"F",2003,2,4,"r7149"
42,84.62,89.43,"F",2006,3,4,"r7149"
40,88.57,88.57,"F",2005,0,3,"r7150"
42,NA,88.9,"F",2007,1,3,"r7150"
43,NA,90.32,"F",2008,2,3,"r7150"
34,NA,96.87,"F",1999,0,8,"r7151"
35,95.08,98.18,"F",2000,1,8,"r7151"
36,91.03,104.8,"F",2001,2,8,"r7151"
37,90.02,92.43,"F",2002,3,8,"r7151"
38,96.55,103.3,"F",2003,4,8,"r7151"
40,96.75,101.4,"F",2005,5,8,"r7151"
41,96.47,99.47,"F",2006,6,8,"r7151"
42,NA,96.4,"F",2007,7,8,"r7151"
35,89.83,90.62,"F",2006,0,3,"r7152"
36,NA,85.17,"F",2007,1,3,"r7152"
37,NA,91.28,"F",2008,2,3,"r7152"
31,NA,106.9,"F",2007,0,2,"r7153"
32,NA,98,"F",2008,1,2,"r7153"
42,105.4,110,"F",2000,0,2,"r7154"
43,102.8,112.2,"F",2001,1,2,"r7154"
35,NA,89.2,"F",1999,0,5,"r7155"
36,92.65,96.23,"F",2000,1,5,"r7155"
38,88.08,90.83,"F",2002,2,5,"r7155"
39,83.92,84.92,"F",2003,3,5,"r7155"
40,95.4,96.75,"F",2004,4,5,"r7155"
32,103.8,108.4,"F",2002,0,2,"r7156"
33,107.6,111.7,"F",2003,1,2,"r7156"
32,NA,81.28,"F",1999,0,4,"r7157"
34,74.65,75.35,"F",2001,1,4,"r7157"
39,80.72,81.18,"F",2006,2,4,"r7157"
41,NA,79.88,"F",2008,3,4,"r7157"
30,107.9,111.9,"F",2000,0,2,"r7158"
32,116.8,122.1,"F",2002,1,2,"r7158"
32,68.33,68.58,"F",2001,0,4,"r7159"
34,68.02,68.65,"F",2003,1,4,"r7159"
35,96.65,98.57,"F",2004,2,4,"r7159"
36,69.48,69.63,"F",2005,3,4,"r7159"
34,99.88,106.4,"F",2004,0,2,"r7160"
37,NA,100.2,"F",2007,1,2,"r7160"
35,85.7,96.9,"F",2001,0,4,"r7161"
40,88.4,90.58,"F",2006,1,4,"r7161"
